Station_ID,City,Charger_Type,Vehicle_Type,Energy_Consumed_kWh,Grid_Load_kW,Station_Status,Date
EV14405,Hyderabad,DC Fast,Bike,225.12,220.99,Inactive,2025-12-23
EV14406,Calicut,Fast,Bike,178.61,457.69,Inactive,2025-03-05
EV14407,Chennai,Fast,Car,200.49,217.92,Active,2025-08-18
EV14408,Mumbai,DC Fast,Bus,59.04,367.08,Active,2025-11-15
EV14409,Calicut,DC Fast,Bike,224.07,225.1,Inactive,2025-04-16
EV14410,Calicut,DC Fast,Bike,43.73,386.33,Active,2025-02-09
EV14411,Hyderabad,Fast,Car,91.01,253.55,Inactive,2025-09-13
EV14412,Delhi,DC Fast,Car,101.89,439.25,Active,2025-02-14
EV14413,Chennai,Level 2,Bus,66.14,143.93,Inactive,2025-01-26
EV14414,Kochi,DC Fast,Car,213.84,399.77,Active,2025-03-25
EV14415,Chennai,Slow,Car,26.63,434.26,Inactive,2025-02-25
EV14416,Delhi,Slow,Car,89.78,22.99,Active,2025-01-20
EV14417,Trivandrum,Level 2,Bus,176.06,378.99,Active,2025-06-01
EV14418,Trivandrum,DC Fast,Bus,36.58,265.68,Inactive,2025-04-01
EV14419,Mumbai,Fast,Bus,248.43,499.23,Active,2025-02-13
EV14420,Chennai,Fast,Bike,233.05,381.12,Active,2025-12-23
EV14421,Calicut,Slow,Bus,41.91,283.72,Inactive,2025-09-26
EV14422,Trivandrum,Fast,Bus,145.72,102.26,Inactive,2025-11-05
EV14423,Trivandrum,Slow,Bus,142.66,279.47,Inactive,2025-06-06
EV14424,Bengaluru,Fast,Bus,226.44,299.98,Inactive,2025-05-28
EV14425,Mumbai,Level 2,Bus,91.03,262.49,Active,2025-07-25
EV14426,Kochi,Slow,Bus,92.13,179.03,Active,2025-09-21
EV14427,Hyderabad,Level 2,Bus,164.2,358.47,Active,2025-09-19
EV14428,Mumbai,Slow,Bike,42.03,410.13,Active,2025-12-03
EV14429,Chennai,DC Fast,Bus,211.19,294.75,Inactive,2025-08-31
EV14430,Chennai,Slow,Bike,116.53,89.81,Active,2025-06-14
EV14431,Bengaluru,Level 2,Car,211.69,253.48,Active,2025-01-30
EV14432,Hyderabad,Slow,Bike,227.5,206.07,Inactive,2025-06-06
EV14433,Delhi,Level 2,Bike,181.54,458.9,Inactive,2025-03-27
EV14434,Chennai,Fast,Bus,214.12,323.96,Inactive,2025-02-19
EV14435,Trivandrum,Slow,Car,53.09,265.92,Active,2025-07-02
EV14436,Mumbai,DC Fast,Bike,90.14,192.75,Inactive,2025-07-29
EV14437,Mumbai,Fast,Bike,139.01,266.6,Active,2025-08-19
EV14438,Bengaluru,Fast,Bike,186.61,330.9,Inactive,2025-06-15
EV14439,Calicut,Level 2,Car,71.09,415.3,Inactive,2025-07-18
EV14440,Bengaluru,Fast,Bus,199.84,292.86,Inactive,2025-04-11
EV14441,Delhi,Level 2,Bus,211.86,84.68,Active,2025-02-19
EV14442,Trivandrum,Level 2,Car,24.57,173.41,Active,2025-04-01
EV14443,Calicut,Slow,Bus,66.84,400.06,Active,2025-09-07
EV14444,Calicut,Fast,Bus,85.61,381.29,Active,2025-05-29
EV14445,Mumbai,Slow,Bus,36.59,254.39,Inactive,2025-01-24
EV14446,Bengaluru,Level 2,Bike,40.7,379.41,Active,2025-12-24
EV14447,Trivandrum,Slow,Bus,241.34,313.45,Inactive,2025-07-03
EV14448,Mumbai,DC Fast,Bus,191.43,490.57,Inactive,2025-04-22
EV14449,Chennai,Slow,Bus,160.84,442.59,Active,2025-03-10
EV14450,Chennai,Fast,Bus,205.32,347.8,Inactive,2025-04-11
EV14451,Mumbai,DC Fast,Car,37.92,186.53,Active,2025-08-09
EV14452,Trivandrum,Fast,Bus,11.29,169.8,Inactive,2025-04-30
EV14453,Calicut,Level 2,Bike,223.77,182.86,Inactive,2025-04-28
EV14454,Calicut,Level 2,Bus,227.96,126.37,Active,2025-07-15
EV14455,Delhi,Fast,Car,145.9,245.81,Active,2025-07-05
EV14456,Delhi,Level 2,Bike,109.07,446.19,Active,2025-02-21
EV14457,Delhi,DC Fast,Bike,149.48,41.85,Active,2025-01-20
EV14458,Chennai,Level 2,Bike,36.95,337.34,Inactive,2025-06-19
EV14459,Hyderabad,Fast,Bike,219.19,311.02,Inactive,2025-11-11
EV14460,Chennai,Level 2,Bike,166.97,260.16,Inactive,2025-08-08
EV14461,Hyderabad,Fast,Car,141.03,250.91,Inactive,2025-03-01
EV14462,Bengaluru,Slow,Car,53.44,471.05,Active,2025-02-09
EV14463,Bengaluru,DC Fast,Bike,233.55,438.08,Inactive,2025-06-27
EV14464,Bengaluru,Slow,Bus,218.19,107.47,Active,2025-12-17
EV14465,Hyderabad,Slow,Bus,109.71,43.25,Inactive,2025-04-22
EV14466,Kochi,Fast,Bike,20.47,349.06,Inactive,2025-08-16
EV14467,Mumbai,DC Fast,Car,205.0,371.86,Inactive,2025-10-07
EV14468,Calicut,DC Fast,Car,48.12,61.85,Inactive,2025-11-22
EV14469,Chennai,Slow,Car,247.25,136.58,Inactive,2025-07-07
EV14470,Chennai,Level 2,Bus,247.63,407.12,Inactive,2025-05-23
EV14471,Calicut,Level 2,Bike,240.73,315.8,Inactive,2025-02-18
EV14472,Bengaluru,Slow,Bus,177.48,278.51,Inactive,2025-02-01
EV14473,Hyderabad,Level 2,Bike,76.37,435.98,Inactive,2025-07-11
EV14474,Delhi,Slow,Bike,103.74,426.16,Active,2025-07-12
EV14475,Trivandrum,Slow,Bike,135.87,144.35,Inactive,2025-07-24
EV14476,Calicut,Slow,Car,197.87,129.79,Active,2025-11-09
EV14477,Bengaluru,Slow,Car,197.46,89.86,Inactive,2025-09-16
EV14478,Chennai,Slow,Bike,240.59,428.96,Inactive,2025-07-14
EV14479,Delhi,Fast,Bus,227.79,413.34,Inactive,2025-04-17
EV14480,Bengaluru,Slow,Car,34.44,316.32,Active,2025-05-12
EV14481,Bengaluru,DC Fast,Bus,51.99,287.73,Inactive,2025-08-12
EV14482,Bengaluru,DC Fast,Bus,191.53,154.4,Active,2025-08-24
EV14483,Calicut,Fast,Bike,73.59,128.32,Active,2025-10-24
EV14484,Bengaluru,Fast,Bus,65.3,379.6,Active,2025-07-13
EV14485,Hyderabad,Level 2,Bus,123.63,371.52,Active,2025-09-10
EV14486,Chennai,Slow,Bike,162.26,403.72,Inactive,2025-05-04
EV14487,Delhi,DC Fast,Bike,167.63,30.97,Inactive,2025-08-31
EV14488,Mumbai,Slow,Bike,42.72,189.71,Active,2025-10-13
EV14489,Delhi,Level 2,Bus,77.07,473.9,Active,2025-04-08
EV14490,Bengaluru,DC Fast,Car,50.37,117.6,Active,2025-11-08
EV14491,Mumbai,DC Fast,Car,111.35,117.8,Inactive,2025-08-28
EV14492,Kochi,Level 2,Bike,34.8,415.41,Active,2025-07-11
EV14493,Calicut,DC Fast,Bike,175.49,45.16,Inactive,2025-07-09
EV14494,Chennai,Level 2,Bike,239.17,312.77,Inactive,2025-12-10
EV14495,Hyderabad,Fast,Bike,212.89,235.23,Inactive,2025-02-11
EV14496,Trivandrum,Slow,Car,34.34,229.87,Inactive,2025-12-13
EV14497,Delhi,Level 2,Bike,49.75,349.48,Active,2025-11-18
EV14498,Chennai,Level 2,Car,239.04,282.84,Active,2025-05-16
EV14499,Chennai,Slow,Bus,131.19,60.34,Active,2025-11-09
EV14500,Hyderabad,DC Fast,Bike,96.77,362.87,Active,2025-09-14
EV14501,Mumbai,Slow,Car,173.11,53.11,Active,2025-04-05
EV14502,Delhi,Level 2,Bike,246.18,479.36,Inactive,2025-08-06
EV14503,Chennai,Level 2,Bike,103.27,107.96,Inactive,2025-11-07
EV14504,Bengaluru,Fast,Bike,216.26,65.24,Inactive,2025-05-16
EV14505,Chennai,Slow,Car,178.12,257.51,Active,2025-10-22
EV14506,Mumbai,DC Fast,Bike,130.9,87.35,Inactive,2025-10-05
EV14507,Kochi,Level 2,Bus,64.54,281.0,Inactive,2025-09-03
EV14508,Calicut,Fast,Bus,182.4,288.75,Inactive,2025-12-20
EV14509,Delhi,DC Fast,Car,166.33,174.47,Active,2025-08-15
EV14510,Delhi,DC Fast,Car,206.74,255.56,Active,2025-04-27
EV14511,Delhi,Fast,Bus,166.28,345.09,Inactive,2025-12-26
EV14512,Delhi,DC Fast,Car,192.14,434.5,Inactive,2025-05-30
EV14513,Mumbai,DC Fast,Car,80.64,269.25,Active,2025-02-12
EV14514,Mumbai,Level 2,Car,55.2,339.12,Active,2025-02-27
EV14515,Hyderabad,DC Fast,Car,192.51,492.68,Active,2025-07-17
EV14516,Delhi,DC Fast,Car,93.17,75.95,Inactive,2025-05-26
EV14517,Calicut,Fast,Bus,187.55,191.04,Inactive,2025-03-08
EV14518,Hyderabad,Level 2,Bike,153.16,461.99,Inactive,2025-06-16
EV14519,Trivandrum,Fast,Bus,136.4,363.13,Inactive,2025-01-30
EV14520,Chennai,Slow,Car,71.74,223.59,Inactive,2025-08-20
EV14521,Delhi,Slow,Bus,130.2,118.58,Inactive,2025-03-01
EV14522,Chennai,Slow,Bus,232.57,191.1,Active,2025-04-06
EV14523,Mumbai,DC Fast,Bus,121.92,200.06,Inactive,2025-09-21
EV14524,Kochi,DC Fast,Bike,230.78,55.32,Active,2025-03-30
EV14525,Calicut,Slow,Bus,74.94,65.76,Active,2025-11-15
EV14526,Calicut,Level 2,Bike,235.68,156.49,Inactive,2025-07-27
EV14527,Trivandrum,Fast,Bike,105.86,419.66,Active,2025-04-30
EV14528,Bengaluru,Fast,Bike,168.28,109.14,Active,2025-10-20
EV14529,Chennai,Level 2,Car,145.93,466.64,Active,2025-05-04
EV14530,Calicut,Level 2,Bus,151.86,147.42,Active,2025-02-14
EV14531,Calicut,DC Fast,Car,174.24,96.79,Active,2025-11-22
EV14532,Delhi,DC Fast,Bus,202.39,432.16,Active,2025-08-17
EV14533,Bengaluru,DC Fast,Car,192.58,341.36,Active,2025-11-15
EV14534,Bengaluru,Fast,Car,197.34,478.71,Active,2025-08-30
EV14535,Chennai,DC Fast,Bike,139.6,335.06,Inactive,2025-10-03
EV14536,Hyderabad,Slow,Bike,160.06,75.72,Active,2025-02-06
EV14537,Kochi,Fast,Bus,248.65,462.46,Inactive,2025-04-10
EV14538,Trivandrum,Fast,Bus,174.63,345.68,Inactive,2025-06-14
EV14539,Hyderabad,Slow,Car,164.4,441.08,Active,2025-06-22
EV14540,Delhi,Slow,Bus,190.28,483.84,Inactive,2025-08-04
EV14541,Trivandrum,Fast,Bus,141.06,76.23,Active,2025-03-27
EV14542,Trivandrum,Slow,Car,126.28,402.18,Inactive,2025-10-08
EV14543,Hyderabad,Slow,Car,79.99,344.86,Inactive,2025-05-07
EV14544,Calicut,DC Fast,Bike,122.21,183.74,Active,2025-02-19
EV14545,Mumbai,DC Fast,Car,249.21,104.5,Active,2025-07-02
EV14546,Delhi,Fast,Bus,10.68,320.95,Inactive,2025-08-05
EV14547,Delhi,Fast,Car,101.76,458.58,Active,2025-05-31
EV14548,Calicut,Fast,Car,79.16,326.39,Inactive,2025-03-28
EV14549,Mumbai,DC Fast,Car,164.12,277.37,Active,2025-06-26
EV14550,Chennai,Fast,Bike,153.08,373.98,Inactive,2025-10-28
EV14551,Kochi,Level 2,Car,209.51,335.77,Inactive,2025-02-13
EV14552,Delhi,Fast,Car,167.8,168.05,Active,2025-11-14
EV14553,Hyderabad,Fast,Bike,27.83,314.71,Active,2025-09-16
EV14554,Kochi,Fast,Car,11.93,43.95,Inactive,2025-07-20
EV14555,Trivandrum,Fast,Car,170.98,384.68,Inactive,2025-05-07
EV14556,Calicut,DC Fast,Bus,16.08,226.84,Inactive,2025-05-26
EV14557,Chennai,Slow,Car,78.33,60.07,Inactive,2025-02-24
EV14558,Trivandrum,DC Fast,Bus,129.57,354.7,Inactive,2025-06-13
EV14559,Kochi,Level 2,Bus,124.82,344.73,Active,2025-07-08
EV14560,Delhi,Level 2,Bus,96.95,421.19,Active,2025-11-07
EV14561,Bengaluru,DC Fast,Car,25.68,220.76,Active,2025-03-06
EV14562,Mumbai,Level 2,Car,154.49,329.92,Active,2025-09-05
EV14563,Chennai,Fast,Bus,226.36,430.24,Inactive,2025-04-14
EV14564,Kochi,DC Fast,Car,243.42,197.14,Inactive,2025-08-13
EV14565,Trivandrum,Level 2,Car,177.39,88.77,Inactive,2025-07-25
EV14566,Hyderabad,Slow,Bus,69.58,382.39,Active,2025-03-21
EV14567,Calicut,DC Fast,Bike,66.75,251.99,Active,2025-06-10
EV14568,Calicut,Fast,Bus,29.49,234.51,Active,2025-11-27
EV14569,Delhi,Level 2,Bus,122.25,250.34,Inactive,2025-03-20
EV14570,Bengaluru,Level 2,Bike,104.49,491.01,Active,2025-09-22
EV14571,Hyderabad,Slow,Car,164.1,71.24,Inactive,2025-08-02
EV14572,Delhi,DC Fast,Car,194.9,219.41,Active,2025-09-15
EV14573,Trivandrum,DC Fast,Bus,239.49,131.39,Inactive,2025-10-04
EV14574,Kochi,DC Fast,Bus,112.27,397.69,Active,2025-08-22
EV14575,Delhi,Fast,Bus,185.59,304.47,Active,2025-07-03
EV14576,Mumbai,Slow,Car,109.02,162.8,Inactive,2025-04-25
EV14577,Delhi,Slow,Bike,220.05,410.45,Inactive,2025-11-21
EV14578,Hyderabad,Level 2,Bus,168.04,121.51,Inactive,2025-11-26
EV14579,Calicut,Level 2,Car,29.09,299.82,Active,2025-09-06
EV14580,Chennai,Fast,Car,166.84,58.55,Inactive,2025-12-21
EV14581,Calicut,Level 2,Car,232.15,296.59,Active,2025-08-27
EV14582,Bengaluru,Slow,Car,238.6,359.62,Active,2025-10-07
EV14583,Bengaluru,DC Fast,Bike,225.03,142.23,Active,2025-04-01
EV14584,Hyderabad,Level 2,Bike,31.04,480.4,Active,2025-06-23
EV14585,Trivandrum,Slow,Bus,204.16,117.36,Inactive,2025-07-08
EV14586,Calicut,Level 2,Car,85.32,334.39,Inactive,2025-06-02
EV14587,Chennai,DC Fast,Car,77.18,117.8,Active,2025-06-12
EV14588,Trivandrum,DC Fast,Car,204.88,273.9,Inactive,2025-08-24
EV14589,Hyderabad,Level 2,Car,222.13,131.24,Inactive,2025-10-06
EV14590,Mumbai,Slow,Car,24.93,295.86,Active,2025-01-24
EV14591,Chennai,Fast,Bike,203.76,54.02,Active,2025-08-21
EV14592,Delhi,Level 2,Car,129.06,48.98,Active,2025-01-30
EV14593,Chennai,DC Fast,Car,116.54,287.65,Inactive,2025-08-13
EV14594,Calicut,Fast,Bike,232.14,118.67,Active,2025-10-28
EV14595,Chennai,Level 2,Bike,235.83,451.35,Inactive,2025-09-14
EV14596,Bengaluru,Level 2,Car,82.77,34.05,Active,2025-09-27
EV14597,Chennai,Fast,Car,126.41,153.54,Active,2025-03-25
EV14598,Hyderabad,Fast,Bike,88.46,429.48,Inactive,2025-02-11
EV14599,Chennai,Fast,Bus,233.39,209.14,Inactive,2025-04-15
EV14600,Mumbai,Level 2,Bus,150.92,158.34,Inactive,2025-01-18
EV14601,Mumbai,Slow,Bus,232.8,104.87,Active,2025-02-22
EV14602,Bengaluru,DC Fast,Car,120.66,339.54,Active,2025-04-27
EV14603,Delhi,Slow,Car,212.78,417.22,Active,2025-08-13
EV14604,Trivandrum,DC Fast,Bus,89.26,77.33,Active,2025-09-17
EV14605,Kochi,Level 2,Bike,176.94,396.96,Inactive,2025-08-31
EV14606,Trivandrum,Level 2,Car,10.73,411.02,Inactive,2025-01-20
EV14607,Kochi,Level 2,Car,232.81,400.63,Active,2025-11-21
EV14608,Bengaluru,Slow,Bike,224.81,333.69,Inactive,2025-07-17
EV14609,Kochi,DC Fast,Bike,14.81,142.95,Active,2025-02-24
EV14610,Bengaluru,DC Fast,Car,238.03,273.06,Inactive,2025-10-19
EV14611,Bengaluru,Level 2,Bike,25.7,344.1,Inactive,2025-02-26
EV14612,Kochi,DC Fast,Bike,145.37,31.41,Inactive,2025-12-04
EV14613,Hyderabad,Level 2,Bus,224.91,65.44,Active,2025-01-06
EV14614,Calicut,DC Fast,Car,24.66,278.21,Active,2025-10-14
EV14615,Calicut,Slow,Bike,249.16,273.88,Inactive,2025-01-30
EV14616,Calicut,DC Fast,Bus,13.34,215.92,Inactive,2025-10-03
EV14617,Hyderabad,Slow,Car,69.62,233.66,Inactive,2025-01-25
EV14618,Trivandrum,DC Fast,Bike,123.06,113.24,Active,2025-06-26
EV14619,Trivandrum,Slow,Bike,65.05,360.1,Active,2025-05-08
EV14620,Delhi,Fast,Bike,128.74,435.52,Inactive,2025-07-13
EV14621,Kochi,Level 2,Car,240.77,402.85,Inactive,2025-03-24
EV14622,Chennai,Fast,Bus,180.38,124.28,Inactive,2025-11-05
EV14623,Chennai,Fast,Car,44.93,297.12,Inactive,2025-11-29
EV14624,Delhi,Level 2,Bus,138.07,122.41,Inactive,2025-08-07
EV14625,Calicut,Slow,Bus,149.91,68.07,Inactive,2025-05-10
EV14626,Mumbai,DC Fast,Bus,58.92,145.11,Active,2025-05-30
EV14627,Mumbai,Fast,Bus,157.09,498.24,Inactive,2025-07-13
EV14628,Bengaluru,Level 2,Car,76.22,486.07,Inactive,2025-01-24
EV14629,Chennai,Slow,Car,170.77,262.07,Active,2025-07-20
EV14630,Calicut,Fast,Bike,52.09,355.03,Inactive,2025-12-23
EV14631,Calicut,Fast,Bus,55.08,180.9,Inactive,2025-02-26
EV14632,Delhi,Slow,Bike,99.77,77.21,Inactive,2025-06-12
EV14633,Delhi,Fast,Bus,167.51,205.78,Active,2025-06-21
EV14634,Bengaluru,Slow,Bike,38.35,480.39,Inactive,2025-07-07
EV14635,Hyderabad,Slow,Car,52.12,196.32,Inactive,2025-09-26
EV14636,Mumbai,DC Fast,Car,84.28,123.9,Active,2025-03-16
EV14637,Chennai,DC Fast,Bus,20.32,146.06,Inactive,2025-10-06
EV14638,Mumbai,Level 2,Bus,249.2,347.65,Inactive,2025-04-03
EV14639,Delhi,Slow,Bus,221.92,368.61,Inactive,2025-11-20
EV14640,Trivandrum,Level 2,Bike,206.39,34.16,Active,2025-04-19
EV14641,Mumbai,Fast,Bike,50.26,94.85,Active,2025-03-28
EV14642,Chennai,Fast,Bike,155.53,191.38,Inactive,2025-01-09
EV14643,Delhi,Slow,Bus,239.23,235.46,Active,2025-06-12
EV14644,Mumbai,Level 2,Bus,63.14,405.12,Inactive,2025-05-21
EV14645,Bengaluru,Fast,Car,87.69,246.93,Active,2025-07-08
EV14646,Calicut,Slow,Bus,248.34,229.55,Inactive,2025-01-29
EV14647,Chennai,Slow,Bus,157.48,199.16,Active,2025-01-18
EV14648,Bengaluru,Fast,Car,75.76,154.62,Active,2025-10-09
EV14649,Hyderabad,DC Fast,Car,198.21,312.1,Inactive,2025-02-09
EV14650,Kochi,Level 2,Bike,16.07,310.01,Inactive,2025-12-11
EV14651,Hyderabad,Level 2,Bike,169.44,160.77,Active,2025-06-17
EV14652,Kochi,Slow,Car,204.47,70.84,Active,2025-01-15
EV14653,Kochi,Slow,Car,150.14,95.26,Active,2025-11-12
EV14654,Trivandrum,DC Fast,Car,128.97,170.93,Active,2025-12-02
EV14655,Chennai,Fast,Bus,177.51,284.77,Active,2025-03-16
EV14656,Calicut,Slow,Car,205.03,149.99,Inactive,2025-08-24
EV14657,Mumbai,Fast,Bike,118.75,120.01,Inactive,2025-09-27
EV14658,Calicut,Level 2,Car,164.77,416.32,Inactive,2025-09-23
EV14659,Mumbai,Level 2,Bus,45.23,196.17,Inactive,2025-02-26
EV14660,Mumbai,Fast,Bike,15.64,326.15,Active,2025-01-09
EV14661,Hyderabad,DC Fast,Bus,119.13,118.19,Active,2025-08-30
EV14662,Hyderabad,Slow,Bike,100.54,264.39,Active,2025-10-26
EV14663,Trivandrum,Slow,Bus,225.82,170.58,Inactive,2025-11-01
EV14664,Bengaluru,Slow,Bus,246.56,315.51,Active,2025-08-06
EV14665,Kochi,Slow,Bus,139.52,141.7,Inactive,2025-07-27
EV14666,Bengaluru,DC Fast,Bike,119.73,494.51,Inactive,2025-08-19
EV14667,Kochi,Level 2,Bus,243.15,306.81,Inactive,2025-05-27
EV14668,Hyderabad,DC Fast,Bus,45.0,274.08,Active,2025-12-10
EV14669,Hyderabad,DC Fast,Bike,235.05,466.39,Inactive,2025-02-22
EV14670,Trivandrum,Fast,Bike,180.9,27.13,Active,2025-03-10
EV14671,Trivandrum,Slow,Car,160.59,67.73,Inactive,2025-08-08
EV14672,Hyderabad,Level 2,Car,60.12,209.29,Inactive,2025-02-18
EV14673,Calicut,Slow,Bus,76.37,152.07,Inactive,2025-10-19
EV14674,Kochi,Slow,Bike,207.13,160.41,Inactive,2025-07-20
EV14675,Bengaluru,DC Fast,Bus,237.08,484.17,Active,2025-04-23
EV14676,Chennai,Slow,Car,61.24,400.37,Active,2025-06-24
EV14677,Chennai,DC Fast,Bike,125.39,454.82,Active,2025-02-23
EV14678,Delhi,Slow,Bike,160.88,245.97,Active,2025-12-06
EV14679,Bengaluru,Level 2,Bike,96.42,444.69,Active,2025-06-15
EV14680,Hyderabad,Slow,Car,111.54,398.7,Active,2025-12-13
EV14681,Trivandrum,DC Fast,Car,34.87,26.84,Inactive,2025-12-02
EV14682,Hyderabad,Fast,Bus,239.69,499.99,Inactive,2025-06-22
EV14683,Delhi,Level 2,Bike,115.58,176.81,Active,2025-11-07
EV14684,Hyderabad,Slow,Bus,51.49,433.37,Inactive,2025-09-29
EV14685,Kochi,Level 2,Car,101.15,315.98,Active,2025-03-22
EV14686,Bengaluru,Level 2,Bike,153.02,454.94,Active,2025-01-26
EV14687,Kochi,DC Fast,Bike,70.1,336.04,Inactive,2025-08-26
EV14688,Trivandrum,Slow,Bus,248.83,123.92,Inactive,2025-02-05
EV14689,Hyderabad,Fast,Bike,34.21,164.38,Inactive,2025-02-03
EV14690,Chennai,Slow,Bus,185.12,40.6,Active,2025-11-05
EV14691,Calicut,Fast,Bus,235.58,164.8,Active,2025-04-01
EV14692,Chennai,Fast,Bike,230.12,122.84,Inactive,2025-04-26
EV14693,Trivandrum,DC Fast,Bus,196.85,105.23,Active,2025-07-16
EV14694,Kochi,DC Fast,Car,56.64,390.91,Active,2025-05-11
EV14695,Kochi,Slow,Bike,248.44,360.29,Inactive,2025-08-07
EV14696,Mumbai,Slow,Bus,173.49,97.73,Active,2025-07-21
EV14697,Calicut,DC Fast,Bus,197.51,308.22,Inactive,2025-12-20
EV14698,Kochi,Slow,Car,188.42,83.85,Inactive,2025-10-15
EV14699,Hyderabad,Level 2,Car,129.12,367.44,Inactive,2025-06-04
EV14700,Chennai,Slow,Bike,166.63,412.36,Active,2025-06-01
EV14701,Hyderabad,DC Fast,Bike,187.05,87.08,Inactive,2025-05-15
EV14702,Mumbai,Fast,Car,156.96,232.81,Inactive,2025-08-23
EV14703,Bengaluru,Level 2,Bus,155.46,251.68,Inactive,2025-03-23
EV14704,Calicut,Level 2,Car,46.02,499.07,Active,2025-04-02
EV14705,Trivandrum,Slow,Bus,63.13,285.34,Inactive,2025-09-18
EV14706,Delhi,Level 2,Bike,182.28,295.63,Active,2025-04-04
EV14707,Chennai,Level 2,Bus,73.12,183.64,Active,2025-06-11
EV14708,Chennai,Fast,Bus,220.14,443.51,Active,2025-04-01
EV14709,Bengaluru,Fast,Bike,216.3,80.02,Inactive,2025-12-06
EV14710,Hyderabad,Slow,Bike,190.26,293.98,Active,2025-11-16
EV14711,Bengaluru,Fast,Bike,139.75,121.25,Active,2025-08-10
EV14712,Trivandrum,Slow,Bus,26.26,63.12,Active,2025-11-13
EV14713,Calicut,DC Fast,Car,174.33,404.42,Active,2025-05-08
EV14714,Delhi,Slow,Bus,22.85,359.24,Active,2025-05-29
EV14715,Mumbai,DC Fast,Bike,153.77,301.34,Inactive,2025-11-11
EV14716,Chennai,Level 2,Bike,207.55,193.7,Active,2025-01-08
EV14717,Trivandrum,DC Fast,Car,10.45,360.27,Active,2025-05-13
EV14718,Kochi,Slow,Bike,171.08,286.44,Inactive,2025-02-13
EV14719,Delhi,Level 2,Car,230.24,313.14,Active,2025-02-02
EV14720,Chennai,DC Fast,Car,76.68,423.76,Inactive,2025-11-05
EV14721,Hyderabad,Level 2,Bike,32.19,465.96,Active,2025-08-02
EV14722,Kochi,Fast,Car,174.45,284.52,Inactive,2025-11-09
EV14723,Kochi,Fast,Bike,209.93,68.67,Inactive,2025-01-08
EV14724,Chennai,Level 2,Car,12.72,99.5,Active,2025-09-09
EV14725,Kochi,Fast,Bike,95.26,288.62,Active,2025-07-30
EV14726,Chennai,Level 2,Bike,88.49,310.64,Inactive,2025-09-03
EV14727,Bengaluru,Slow,Bike,195.78,440.66,Active,2025-10-18
EV14728,Trivandrum,Fast,Bus,26.53,198.54,Inactive,2025-05-15
EV14729,Bengaluru,Slow,Bike,211.95,209.58,Inactive,2025-08-26
EV14730,Trivandrum,Fast,Bike,14.65,265.9,Active,2025-12-07
EV14731,Kochi,DC Fast,Bike,112.76,201.22,Active,2025-11-30
EV14732,Calicut,DC Fast,Car,97.03,128.21,Inactive,2025-07-31
EV14733,Mumbai,Fast,Bike,138.09,246.06,Inactive,2025-02-13
EV14734,Chennai,Fast,Car,249.51,273.81,Inactive,2025-03-09
EV14735,Mumbai,Slow,Bike,80.73,34.07,Inactive,2025-08-18
EV14736,Bengaluru,Slow,Car,135.68,316.66,Active,2025-09-29
EV14737,Calicut,DC Fast,Bike,118.46,469.11,Inactive,2025-05-06
EV14738,Delhi,Slow,Car,125.89,47.42,Inactive,2025-10-07
EV14739,Kochi,Level 2,Bus,225.24,176.16,Active,2025-01-15
EV14740,Bengaluru,Slow,Car,193.95,167.22,Inactive,2025-10-26
EV14741,Kochi,DC Fast,Bike,21.97,303.82,Inactive,2025-04-14
EV14742,Delhi,Level 2,Bike,234.57,133.55,Active,2025-08-16
EV14743,Hyderabad,Fast,Bus,210.04,95.94,Inactive,2025-08-16
EV14744,Calicut,Level 2,Bus,173.43,156.71,Active,2025-04-29
EV14745,Hyderabad,Level 2,Car,178.16,272.75,Inactive,2025-02-06
EV14746,Bengaluru,DC Fast,Car,197.62,349.5,Inactive,2025-08-28
EV14747,Delhi,Fast,Bus,57.08,418.32,Active,2025-06-07
EV14748,Chennai,Slow,Car,143.64,369.16,Active,2025-07-27
EV14749,Kochi,Slow,Bus,225.49,383.4,Active,2025-06-05
EV14750,Mumbai,Level 2,Bike,212.74,37.27,Active,2025-07-02
EV14751,Calicut,Slow,Bus,144.17,81.61,Inactive,2025-01-27
EV14752,Bengaluru,DC Fast,Bus,75.84,253.89,Active,2025-08-25
EV14753,Kochi,Fast,Bike,222.96,405.3,Inactive,2025-08-12
EV14754,Chennai,DC Fast,Car,51.59,55.85,Active,2025-05-26
EV14755,Mumbai,DC Fast,Bus,91.87,326.87,Active,2025-06-01
EV14756,Trivandrum,Level 2,Bike,131.74,76.0,Inactive,2025-10-16
EV14757,Bengaluru,Slow,Bus,228.12,161.73,Active,2025-05-28
EV14758,Trivandrum,DC Fast,Bus,230.72,316.45,Active,2025-03-25
EV14759,Trivandrum,Fast,Bus,188.23,89.9,Active,2025-03-10
EV14760,Calicut,Level 2,Car,183.57,337.75,Active,2025-02-19
EV14761,Kochi,DC Fast,Bike,132.8,428.57,Active,2025-10-04
EV14762,Mumbai,DC Fast,Bus,53.1,373.8,Active,2025-05-12
EV14763,Calicut,Fast,Bus,248.22,323.15,Inactive,2025-06-21
EV14764,Trivandrum,Slow,Bike,201.49,256.16,Active,2025-01-25
EV14765,Hyderabad,Slow,Car,215.76,110.91,Inactive,2025-09-02
EV14766,Kochi,Slow,Bus,130.21,326.32,Active,2025-04-07
EV14767,Kochi,DC Fast,Bike,192.96,232.25,Active,2025-05-26
EV14768,Calicut,DC Fast,Bike,40.91,30.81,Active,2025-11-22
